"STACK" "SEQ" "BIOREP" "DATE" "STRAIN" "FLUORS" "CELL" "SATELLITE" "DAPINORMMEAN" "MEAN" "TECHREP"
"7832" "Stack.tif:0036-0419:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.560453400503778 4450 "2"
"7928" "Stack.tif:0037-0457:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.56039603960396 5660 "2"
"8028" "Stack.tif:0038-0460:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.422222222222222 6460 "2"
"8148" "Stack.tif:0039-0469:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.603809523809524 6340 "2"
"8235" "Stack.tif:0040-0468:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.471311475409836 5750 "2"
"8330" "Stack.tif:0041-0476:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.572649572649573 6700 "2"
"8429" "Stack.tif:0042-0510:FISH" "SeqBSeqC" "1" "11.16.19" "PWK" "B-Txred-C-FITC" "16" "MINOR" 0.868965517241379 6300 "2"
"4166" "Stack.tif:0001-0041:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.461832061068702 3630 "2"
"4245" "Stack.tif:0002-0043:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.376608187134503 3220 "2"
"4346" "Stack.tif:0003-0065:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 4.63378176382661 3100 "2"
"4446" "Stack.tif:0004-0110:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.456578947368421 3470 "2"
"4546" "Stack.tif:0005-0115:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.414852752880922 3240 "2"
"4645" "Stack.tif:0006-0131:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.398058252427184 3690 "2"
"4745" "Stack.tif:0007-0138:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.456896551724138 3180 "2"
"4844" "Stack.tif:0008-0141:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.489820359281437 4090 "2"
"4941" "Stack.tif:0009-0160:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.365686274509804 3730 "2"
"5036" "Stack.tif:0010-0182:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.677379480840544 5480 "2"
"5157" "Stack.tif:0011-0208:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.379772961816305 3680 "2"
"5242" "Stack.tif:0012-0212:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.349107142857143 3910 "2"
"5337" "Stack.tif:0013-0250:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.317647058823529 4320 "2"
"5436" "Stack.tif:0014-0254:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.420754716981132 4460 "2"
"5536" "Stack.tif:0015-0257:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.433373349339736 3610 "2"
"5636" "Stack.tif:0016-0273:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.390272835112693 3290 "2"
"5736" "Stack.tif:0017-0278:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.352884615384615 3670 "2"
"5836" "Stack.tif:0018-0286:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.321897810218978 4410 "2"
"5936" "Stack.tif:0019-0291:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.337837837837838 3750 "2"
"6036" "Stack.tif:0020-0296:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.339495798319328 4040 "2"
"6157" "Stack.tif:0021-0301:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.313761467889908 3420 "2"
"6242" "Stack.tif:0022-0307:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.325 3770 "2"
"6337" "Stack.tif:0023-0308:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.296 3700 "2"
"6436" "Stack.tif:0024-0313:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.338235294117647 3450 "2"
"6536" "Stack.tif:0025-0315:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.367617107942974 3610 "2"
"6636" "Stack.tif:0026-0321:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.350453172205438 3480 "2"
"6736" "Stack.tif:0027-0322:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.355339805825243 3660 "2"
"6836" "Stack.tif:0028-0345:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.344347826086957 3960 "2"
"6935" "Stack.tif:0029-0355:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.338053097345133 3820 "2"
"7035" "Stack.tif:0030-0356:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.375655823714586 3580 "2"
"7156" "Stack.tif:0031-0396:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.398354876615746 3390 "2"
"7241" "Stack.tif:0032-0408:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.389891696750903 3240 "2"
"7337" "Stack.tif:0033-0409:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 5.27777777777778 3040 "2"
"7436" "Stack.tif:0034-0428:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.420704845814978 3820 "2"
"7535" "Stack.tif:0035-0434:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.677456647398844 5860 "2"
"7635" "Stack.tif:0036-0450:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.419126328217237 3550 "2"
"7733" "Stack.tif:0037-0450:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.29304347826087 3370 "2"
"7833" "Stack.tif:0038-0460:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.355488418932528 3530 "2"
"7929" "Stack.tif:0039-0460:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.408304498269896 3540 "2"
"8029" "Stack.tif:0040-0469:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "01" "MINOR" 0.334653465346535 3380 "2"
"4047" "Stack.tif:0001-0023:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.334905660377358 3550 "2"
"4167" "Stack.tif:0002-0040:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.260162601626016 3200 "2"
"4246" "Stack.tif:0003-0055:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.420168067226891 5000 "2"
"4347" "Stack.tif:0004-0075:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.270769230769231 3520 "2"
"4447" "Stack.tif:0005-0088:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.247619047619048 3640 "2"
"4547" "Stack.tif:0006-0130:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.277165354330709 3520 "2"
"4646" "Stack.tif:0007-0134:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.226174496644295 3370 "2"
"4746" "Stack.tif:0008-0152:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.257692307692308 3350 "2"
"4845" "Stack.tif:0009-0191:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.250393700787402 3180 "2"
"4942" "Stack.tif:0010-0208:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.229139072847682 3460 "2"
"5037" "Stack.tif:0011-0243:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.23167701863354 3730 "2"
"5158" "Stack.tif:0012-0250:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.206179775280899 3670 "2"
"5243" "Stack.tif:0013-0251:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.302586206896552 3510 "2"
"5338" "Stack.tif:0014-0253:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.24746835443038 3910 "2"
"5437" "Stack.tif:0015-0268:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.401242236024845 6460 "2"
"5537" "Stack.tif:0016-0277:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.173 3460 "2"
"5637" "Stack.tif:0017-0303:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.308181818181818 3390 "2"
"5737" "Stack.tif:0018-0307:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.271929824561404 3100 "2"
"5837" "Stack.tif:0019-0344:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.216666666666667 3640 "2"
"5937" "Stack.tif:0020-0352:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.214545454545455 3540 "2"
"6037" "Stack.tif:0021-0360:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.201129943502825 3560 "2"
"6158" "Stack.tif:0022-0373:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.250769230769231 3260 "2"
"6243" "Stack.tif:0023-0375:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.236363636363636 3380 "2"
"6338" "Stack.tif:0024-0385:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.256862745098039 3930 "2"
"6437" "Stack.tif:0025-0391:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.224137931034483 3250 "2"
"6537" "Stack.tif:0026-0400:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.217964071856287 3640 "2"
"6637" "Stack.tif:0027-0429:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.18 3240 "2"
"6737" "Stack.tif:0028-0436:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.332988624612203 3220 "2"
"6837" "Stack.tif:0029-0467:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.210714285714286 3540 "2"
"6936" "Stack.tif:0030-0478:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.214465408805031 3410 "2"
"7036" "Stack.tif:0031-0494:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.184530386740331 3340 "2"
"7157" "Stack.tif:0032-0497:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.235915492957746 3350 "2"
"7242" "Stack.tif:0033-0497:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.2632 3290 "2"
"7338" "Stack.tif:0034-0573:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.278761061946903 3150 "2"
"7437" "Stack.tif:0035-0575:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 7.83582089552239 6300 "2"
"7536" "Stack.tif:0036-0605:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.263768115942029 3640 "2"
"7636" "Stack.tif:0037-0610:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.24 3360 "2"
"7734" "Stack.tif:0038-0644:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.203973509933775 3080 "2"
"7834" "Stack.tif:0039-0692:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "03" "MINOR" 0.255084745762712 3010 "2"
"4048" "Stack.tif:0001-0055:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.310884353741497 4570 "2"
"4168" "Stack.tif:0002-0064:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.404587155963303 4410 "2"
"4247" "Stack.tif:0003-0079:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.359859154929577 5110 "2"
"4348" "Stack.tif:0004-0084:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.654347826086957 9030 "2"
"4448" "Stack.tif:0005-0090:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.431775700934579 4620 "2"
"4548" "Stack.tif:0006-0093:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.484905660377358 5140 "2"
"4647" "Stack.tif:0007-0091:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.306622516556291 4630 "2"
"4747" "Stack.tif:0008-0097:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.342253521126761 4860 "2"
"4846" "Stack.tif:0009-0103:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.37 4810 "2"
"4943" "Stack.tif:0010-0126:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.327972027972028 4690 "2"
"5038" "Stack.tif:0011-0126:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.338405797101449 4670 "2"
"5159" "Stack.tif:0012-0127:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.342063492063492 4310 "2"
"5244" "Stack.tif:0013-0142:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.380152671755725 4980 "2"
"5339" "Stack.tif:0014-0149:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.382113821138211 4700 "2"
"5438" "Stack.tif:0015-0158:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.315333333333333 4730 "2"
"5538" "Stack.tif:0016-0161:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.363565891472868 4690 "2"
"5638" "Stack.tif:0017-0166:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.342857142857143 4800 "2"
"5738" "Stack.tif:0018-0165:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.279518072289157 4640 "2"
"5838" "Stack.tif:0019-0175:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.441584158415842 4460 "2"
"5938" "Stack.tif:0020-0178:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.396031746031746 4990 "2"
"6038" "Stack.tif:0021-0183:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.336301369863014 4910 "2"
"6159" "Stack.tif:0022-0193:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.378070175438597 4310 "2"
"6244" "Stack.tif:0023-0199:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.536895674300254 4220 "2"
"6339" "Stack.tif:0024-0213:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.3734375 4780 "2"
"6438" "Stack.tif:0025-0228:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.361864406779661 4270 "2"
"6538" "Stack.tif:0026-0231:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.392307692307692 4590 "2"
"6638" "Stack.tif:0027-0230:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.407079646017699 4600 "2"
"6738" "Stack.tif:0028-0236:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.416981132075472 4420 "2"
"6838" "Stack.tif:0029-0240:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.507159904534606 4250 "2"
"6937" "Stack.tif:0030-0251:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.451682953311618 4160 "2"
"7037" "Stack.tif:0031-0254:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.413793103448276 4800 "2"
"7158" "Stack.tif:0032-0254:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.399107142857143 4470 "2"
"7243" "Stack.tif:0033-0264:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.382300884955752 4320 "2"
"7339" "Stack.tif:0034-0265:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.703448275862069 8160 "2"
"7438" "Stack.tif:0035-0277:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.410344827586207 4760 "2"
"7537" "Stack.tif:0036-0288:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.505376344086022 4700 "2"
"7637" "Stack.tif:0037-0288:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.3656 4570 "2"
"7735" "Stack.tif:0038-0326:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.383636363636364 4220 "2"
"7835" "Stack.tif:0039-0327:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "05" "MINOR" 0.586577181208054 4370 "2"
"3960" "Stack:0001-0099:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.740178571428571 8290 "2"
"4049" "Stack:0002-0104:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.812177502579979 7870 "2"
"4169" "Stack:0003-0115:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.823289070480082 8060 "2"
"4248" "Stack:0004-0171:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.672950819672131 8210 "2"
"4349" "Stack:0005-0176:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 1.02021563342318 7570 "2"
"4449" "Stack:0006-0211:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.603787878787879 7970 "2"
"4549" "Stack:0007-0252:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.530487804878049 8700 "2"
"4648" "Stack:0008-0267:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.574264705882353 7810 "2"
"4748" "Stack:0009-0266:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.87129840546697 7650 "2"
"4847" "Stack:0010-0272:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.626923076923077 8150 "2"
"4944" "Stack:0011-0275:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.705263157894737 8040 "2"
"5039" "Stack:0012-0302:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 1.18125960061444 7690 "2"
"5160" "Stack:0013-0326:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.622834645669291 7910 "2"
"5245" "Stack:0014-0327:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.773722627737226 10600 "2"
"5340" "Stack:0015-0342:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.593661971830986 8430 "2"
"5439" "Stack:0016-0355:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.44300518134715 8550 "2"
"5539" "Stack:0017-0355:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.459574468085106 8640 "2"
"5639" "Stack:0018-0382:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.567105263157895 8620 "2"
"5739" "Stack:0019-0393:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.492397660818713 8420 "2"
"5839" "Stack:0020-0397:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.509467455621302 8610 "2"
"5939" "Stack:0021-0429:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.469318181818182 8260 "2"
"6039" "Stack:0022-0439:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.638582677165354 8110 "2"
"6160" "Stack:0023-0446:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.439473684210526 8350 "2"
"6245" "Stack:0024-0448:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.483333333333333 8410 "2"
"6340" "Stack:0025-0455:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.675213675213675 7900 "2"
"6439" "Stack:0026-0466:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.639344262295082 7800 "2"
"6539" "Stack:0027-0475:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.463888888888889 8350 "2"
"6639" "Stack:0028-0477:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.408260869565217 9390 "2"
"6739" "Stack:0029-0485:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.545859872611465 8570 "2"
"6839" "Stack:0030-0497:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.654761904761905 8250 "2"
"6938" "Stack:0031-0504:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.437569060773481 7920 "2"
"7038" "Stack:0032-0509:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.583582089552239 7820 "2"
"7159" "Stack:0033-0517:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.465193370165746 8420 "2"
"7244" "Stack:0034-0557:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.543147208121827 10700 "2"
"7340" "Stack:0035-0556:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.59921875 7670 "2"
"7439" "Stack:0036-0595:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.623770491803279 7610 "2"
"7538" "Stack:0037-0616:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.466111111111111 8390 "2"
"7638" "Stack:0038-0639:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "08" "MINOR" 0.588405797101449 8120 "2"
"7539" "Stack.tif:0001-0037:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "09" "MINOR" 0.602754237288136 5690 "2"
"7639" "Stack.tif:0002-0089:FISH" "SeqBSeqC" "1" "11.16.19" "WSB" "B-Txred-C-FITC" "09" "MINOR" 0.489430894308943 6020 "2"
