"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64" "PC65" "PC66" "PC67" "PC68" "PC69" "PC70" "PC71" "PC72" "PC73" "PC74" "PC75" "PC76" "PC77" "PC78" "PC79" "PC80" "PC81" "PC82" "PC83" "PC84" "PC85" "PC86" "SAMPLE" "STRAIN" "SUBSPECIES"
"Wild M.m.castaneus India H14" 0.0678629756365791 -0.515171629027834 -2.52883737536492 0.383739188848431 -3.73777081183837 1.04170481300915 0.138274173331648 -1.23756453336957 0.1931496463145 2.57408074824321 0.350832751034283 -0.0710844661941038 -0.66558421600856 0.208497633163471 -0.0530057510233794 -0.43132502749388 0.310124763959004 -0.0812550111022054 0.082686131899005 -0.227906959562278 0.0395774288142732 -0.0117371838134525 0.00650140376075887 0.0490088424338153 0.0498643763114107 -0.00813213430211624 -0.0411351927716362 -0.0299801974276898 0.00310990787097824 0.0172990986119473 0.0128698662041154 -0.017497655526892 -0.020519164502935 0.0209960992358844 -0.00944430946643107 0.0112855971904356 0.0060334619741728 -0.0148678784985656 -0.00770747286202195 -0.0174490935470504 0.017214135888799 0.0100352082815406 -0.0175653511022362 -0.00780725526260087 -0.000493162916667082 0.00621975952719916 0.0111949645781592 -3.45398389643016e-05 -0.00494533280969613 -0.00268503198116136 0.00332145520193554 0.0136985777700839 -0.000884658601189368 0.00486022124119753 -0.000306873091340464 0.00875573290052557 -0.00599949283317238 -0.0052521050550085 0.00220045804324222 0.00616281394813291 0.00272499186222172 0.000973671327516745 0.00452137012368366 0.001628801718575 0.000908509430325257 0.00211503766888006 -0.000308030468523997 -4.2060286139636e-05 -0.000266837394499359 0.000621739032465757 -3.79348152006887e-05 -0.000289858610420037 8.36179304669395e-05 -0.00124314305590203 0.0012158582156994 0.00213031608868819 0.000900114740674873 -0.000933415105325779 -0.000337984150340229 0.000748718741272503 -1.17272070608782e-05 0.000480703265685815 -1.17899237337966e-05 0.000480184683948155 -9.30545106606684e-05 4.91312313099027e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H15" -4.08037125289237 0.873765576162568 -0.570278213808232 -2.25933349686516 0.985507300234829 -2.51950634284423 -3.91185814819337 -0.154298816959616 0.694309858160995 2.02038266349722 -0.49206494988092 -0.198737258778132 0.049770636429881 0.00027115476914472 0.271431120668755 0.300564601405271 -0.269365437894551 -0.0140651749656948 -0.0260914821391182 0.134040199347099 -0.0875863375250589 0.111323845990616 0.0392061188169237 -0.0775750819913592 -0.0619270288417138 0.00142479389181325 -0.0362783460964892 0.0215952862562752 -0.010115311638028 -0.0322334621953569 0.0103731522703187 0.00818532182481487 0.00736984300892605 -0.0129013598440663 -0.0155803384163965 -0.0010623515055077 -0.0196441556214837 -0.00894081971645142 -0.000188203675210546 -0.0237240705309162 -0.0128243203154574 -0.0166449914307472 0.000451317860687076 -0.0162388749263666 -0.00143571587131308 -0.00726926424031113 0.0085504380318647 -0.0073325755238634 0.00661653824876846 0.00338543863985378 0.00257661352548552 0.00153268200614647 0.00437169497506685 0.00392186066758132 -0.00629711377540775 -0.00344562552548409 -0.00116642392526417 -0.00534185240686248 -0.00440111967151785 0.00376966925133561 0.00197925098768394 -0.00694297675421894 0.00100084578237375 6.7412062996023e-05 0.00213971689115237 0.00157588518223702 -0.00541319880850171 -0.000586857833200252 -0.00224905742797178 0.00250629912896219 -0.00100314619450654 0.000868657458705665 -0.00112844673541159 -0.00171031505117611 0.00197886777294594 0.0013124532231313 -0.000789200811724959 -0.000222574599693792 -0.000324952513133855 0.00259514106727916 0.000349373704943021 0.0013370525004141 0.000831107270276599 0.000605644295535486 -0.000634462446477667 4.81494184800813e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H24" -3.10762942117285 0.532895071053064 -0.80190324670371 0.870449907198894 1.49960207732961 -1.85918819516167 -1.64401435965189 -2.35563622037987 0.442173081568686 2.10671314918779 -0.357738583516139 -0.488573924492139 0.247682948222804 -0.0386650567025166 0.0221176114523697 0.163983317913687 -0.270294256688739 -0.153232127547061 -0.0209601649042268 0.049801147850821 0.0993559441077038 0.0521763922745819 -0.0805725354873886 0.00921438877174431 0.057915511736146 -0.0246874174083654 0.0654058896404827 0.0331925992524484 -0.000376557022987692 -0.0206019894111441 0.0165977076938715 0.0518242672566898 0.000113039306934051 -0.00504646302696672 0.0237867126725095 -0.00639576450809614 -0.00227231861747859 0.0324407911481822 -0.00546480475369453 0.0146897934056796 0.0262245666272611 0.0217897757235285 -0.0222669473151674 0.0142699976075554 -0.00452071715948342 -0.00828766336836008 0.000928772548162704 0.00586611091018908 0.00581349114151258 -0.00655678098679306 -0.00620331429269282 0.00741854690553978 0.00973379705413598 -0.000980814103193333 0.00277565881825335 0.00131568830284575 0.00666300299881113 -0.000773768464155902 -0.00238843872321966 0.000788819868706089 -0.00133114515026276 0.000813687940180502 0.00220565100213667 -0.00153730386344082 0.00253115346838837 0.00016053955578939 0.000447289575197346 -0.00184948689990303 0.00182423552243669 -0.00084830608018742 -3.07721576839129e-05 -0.00241945256298299 0.00125799651635934 -0.00213203124420374 -4.62930176807521e-06 -0.00100507707840441 0.000505656314129126 -0.000743112807762499 -0.000549614407114168 -0.00026903015897637 -0.000758812980047899 8.22879513495989e-05 0.00047820449606572 0.000153401278342448 -0.000135820324091137 4.7296828996693e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H26" -0.673845135147842 -0.33349728916927 -1.39745288487222 0.86311370846432 4.21043344655536 1.37280599197807 -1.28717595469132 -0.223150166662967 0.341763287433809 2.53212513752712 -0.476866144614054 -0.0700450879823686 -0.0421639781981844 -0.225632955803274 0.126880133977554 0.0502538008631302 -0.0962425427792183 -0.0206796076750133 -0.0187826954449015 0.133256875892375 0.0790518701620397 0.0564032917041905 -0.0314699468867154 -0.0480560559887772 -0.0243658274698365 0.0445369402144441 -0.00620879703578441 -0.0175345448447862 0.0256723561189961 0.0344196986407764 -0.0175138111901491 0.0291512707945972 -0.028375080856187 3.26405656742986e-05 0.0021780272883937 -1.37766592356527e-05 0.00568629664536818 -0.0100313506915321 0.0178725459838746 0.00647771191428556 -0.000508028872926331 -0.00968886506282706 0.011626679813252 0.0124034568974391 0.00366862821380083 0.0098300730274854 -0.010061409285591 -0.00424302039933428 -0.0199687392512575 0.00557151048270926 0.00388213513212158 -0.0017926095710101 -0.0069009893260811 -0.00819670128764412 -0.00598000465863711 0.00650876054008573 0.00438113682611467 -0.00334839729634887 0.00468023307814095 0.00545741973745728 0.00652824231672092 0.00212491266187751 -0.003103746251303 0.00736042708579534 -0.00308124295756103 -0.00217415512391324 -0.000820245856557359 0.000382685279185425 0.000478639359133616 -0.00165111193302202 0.00029174374303894 -0.00162028280296903 0.00189217884935452 -0.000590787585414221 -0.000651539175944364 -0.00101717689108058 4.32238582553195e-05 -0.00109776453932221 0.00219410346241704 -0.000797686794344571 -0.000379770386964096 -0.000307891127126468 0.000286939939720723 0.000512905746492579 -0.000153972790728939 4.97381812385872e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H27" -2.92482303962321 1.25330194903293 4.33093602632937 -1.91061025587277 0.466322085979401 -3.05116544392487 -0.91624707818659 2.4927727955431 -0.227249685690441 2.2013596558337 -0.450214182545724 -0.022233082340942 -0.192643642078619 0.245848930505794 -0.00132921607757942 0.132448634764196 -0.0671401654426666 0.0577954064074406 0.0428913302182268 0.0460916470525729 -0.0365496483877129 0.0304797212495317 0.0180422853795157 0.039617513565044 -0.0231124948695129 -0.0366254457610729 -0.00556585466195685 0.0213111818977438 -0.00356911248276247 0.0052334936712382 -0.00510537983660301 -0.00994591796273822 0.0198042518530997 0.00134499778937085 -0.0147481827633307 0.0094802434261389 -0.0281137980915875 0.0279213415163606 -0.00158137375105343 0.0190891426479881 0.00435625058304555 -0.00130255194600844 -0.00756250506430245 -0.00809949672752228 -0.0107340412793076 0.00454518526139633 -0.00697331262035363 -0.00706731443847977 -0.0103987274602253 -0.00237881039462034 0.00598579364613348 -0.0113429506159802 0.00403606798022249 0.00717591751841742 0.0122436382626857 0.00621347774695196 -0.0122158574210629 0.00628422389788861 -0.000595100793783083 -0.00374628759972092 0.00282640483402947 0.00240701463669508 0.00181180794204918 0.00421678809179216 -0.00195439069328563 -0.00072827262838762 0.00398915241282138 -0.00111544330244469 -0.00190456740125214 -0.000989668626414319 0.00178865660857264 0.00287970139686988 -0.00103310736679242 0.000592299721839714 0.00131915075381744 0.000289512365010247 -0.000971402156618789 0.000628707432070856 -0.000310372461228369 -0.000879592118431046 9.14343673843944e-05 -0.000842088605305684 -0.00109010370342524 -0.000301979412164016 0.000354487033912737 5.272908845666e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H28" -2.41421757335744 -0.398795623631773 -3.1649351120365 0.355628798136687 -1.16670456887058 4.57648693992379 0.606983963733996 0.794994688692899 1.07115661027625 2.92962566902942 -0.0620683515483766 -0.109737707756923 0.220485484095315 0.0243763483629243 0.0023992965810796 0.0732287503539828 -0.347276844289891 -0.0505208899625395 0.000958254851738687 0.061456603970327 0.0658746941879707 -0.124154388871118 -0.130805824021164 -0.0178452389858533 -0.0476644608474437 0.00756318219990983 -0.0221982267959312 0.0140609242236722 -0.0280633489862603 -0.0229203331979723 0.00876367788262894 6.7525241135187e-05 -0.0222117772739502 -0.00651802020093183 -0.00790450369163558 -0.00219349123433431 0.0269946504973759 -0.012268557580708 -0.000591694350840676 -0.0116491473652698 -0.00448745800472807 0.00460630941335065 0.000785398560607455 -0.00316913012707801 0.0138590476548801 0.00978471112784183 0.00435209697671634 -0.00105909340689025 0.0095573535547781 0.0120434790436413 -0.00738604152729245 -0.00208432063513226 -0.000706916667794056 0.00427092619963318 0.00938505077437936 -0.00268002836028135 -4.60470005541779e-05 0.00588666719934898 0.00244321389027379 0.00159091829623629 -0.00735891080153283 0.00336942932220113 0.000556350556636096 -0.000203123583161793 -0.00200372622310107 -0.00120850067547748 -0.00136927772411187 0.00115151491192522 0.0017199503142522 0.00121881419341528 0.000756098164530261 0.00165609244033072 -0.00134895076100113 0.00458977468002057 -0.000320048390220428 0.000943820223336048 -0.000569607229218949 0.000484587558526019 -0.00039541018791507 -0.000540858064939347 0.000773330176732022 -0.000546625401018311 -0.00153521331029268 -0.000490126692888359 0.000658864971673405 4.88736655313016e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H30" 0.352875209708691 0.204204216582143 -1.23549348596527 2.99356874473913 -1.49776350104665 -2.70557189120862 0.801669831884346 2.28683430859033 0.111264133551246 2.36386903642239 0.213860425727831 -0.334528190746886 -0.0515180151120169 -0.0894931199836146 0.34820084763049 0.0276388497677982 -0.222368824148516 -0.031296054290238 0.0385454057755952 0.0222564584574148 -0.0105491128099076 -0.0295437633147066 0.0801014664606024 -0.0482553332710865 -0.0124596484661157 0.0481105707491244 0.01349311186229 -0.0301326627145865 -0.0188413373790307 0.0135079276680251 -0.0043876025813198 -0.0192612448728834 0.0193672122651519 0.0064382483870357 -0.00487149425671899 0.0111115757167244 -0.00845471871255251 -0.0116262737594427 0.00275972616229888 -0.0109585716914779 -0.0126104183655605 0.0216718997733451 0.00868697041752332 0.00902877471773128 -0.00518779170131632 0.00197907784168849 -0.00595643537782497 0.00498854562337364 -0.00160649188863898 -0.00468912537029317 0.00311272833385521 0.00225372162031195 -0.0147379138867533 -0.00326641115125008 -0.00716778973940072 -0.00392106294333377 -0.00391901882767824 -0.00118414071581036 -0.0052373975073033 -0.00445531695450445 -0.0024077792421682 0.00374439246469191 0.000811265239870015 -0.00985387344780703 0.0017314399177102 0.00229564608781979 0.00559910504431934 0.000356504109866908 -0.000604498421762098 -0.00492069986571491 -0.000954501448346273 0.000782620493246497 -0.00206194413973716 -0.00116879597330684 -0.0017802328812891 -0.000665763355810463 0.0019315314236602 -0.000291666335002383 -0.000682242924676453 -0.000712035821292847 0.000264437605906873 -2.0954138713828e-05 0.000486541542392974 -6.79124890984902e-05 -0.000129146605083369 4.72905948342012e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H34" -1.25106942159164 0.133779655516171 -3.33343944296068 -2.41819569247865 -1.24678124937974 -2.60987196038336 -1.23072713627487 1.76242852706011 0.388093989602098 1.33405358573779 0.0523291835589021 -0.117800874687048 -0.34350843003111 0.315308973026234 -0.239614400586047 -0.222821065837667 0.208765520556243 0.0239674190369336 0.0793174599431827 -0.0770923992526058 -0.0266594591717849 0.0348270015863655 0.0236030686618641 0.0310385781875766 0.133913582518918 0.112581154696727 0.0728728179155054 -0.0167536447470909 0.0604590711581417 -0.0231682753808844 -0.0123620260245732 -0.00221499546246845 0.0228009300753571 0.0119857888339405 0.00235637341073923 0.0249198464610987 0.00158967593802774 0.00496905004822269 0.0031760002556793 0.000756474159616144 0.016353830391563 -0.0179055988786299 0.00692365149261196 0.0141265397314063 -0.00672357088190385 -0.00889395544142567 -0.00024922222597728 -0.0030994530009065 0.00853115669542052 0.00922135922724253 -0.0103174255747 -0.00806950588153388 -0.0059346384745804 -0.00521904841059924 -0.00153245305588399 -0.00307966019982035 0.00333193629376939 0.00452359832241089 -0.00778599134728655 0.000297424957726324 0.00103873950503497 0.000228918465717216 -0.00175644677376318 0.002260061183003 0.00142557103335774 -0.000360777748089561 -0.00365392712783687 0.000159585611343333 0.000117134748588657 0.00133688744414553 0.00122716415489566 0.00163475131900436 -0.00257848394423025 0.00263768577468937 -0.00108667611069087 -0.000379317657507454 -0.00168726544204214 -5.16022692727248e-05 9.02613589537076e-05 0.00010008404203215 0.000727973403016649 0.000427983616683267 1.45909420370706e-05 0.000149496214447296 -0.000198695606525145 5.1900486946338e-15 "cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H36" -2.50052804544816 0.786146820158458 2.08493718580895 -4.37291633396085 1.25746514370347 -2.5406140139049 -0.8344956220028 -0.217851321457552 0.262067495168325 2.36915590486 -0.291557368481706 0.112372769533133 -0.714726374948055 0.31432180493765 -0.200467499538992 -0.0769294671542617 0.309460985288979 -0.03318398568673 0.144140755796723 -0.076690178909771 -0.135545825150035 0.00621127213543266 0.0665883996869319 0.0332463222803896 -0.0300163857149483 -0.0630623562392144 -0.0254712918211037 0.0249704656711082 -0.000737334651756766 0.0124836162403617 -0.00108889247810012 -0.0161351650504781 -0.00514047905350683 0.00406582536065949 0.0351988463002644 -0.0170658521324516 0.00270765015931152 0.00846115444209319 -0.00119448295970378 0.0189172174204982 -0.0146430910008724 -0.0079322518843979 0.012229700092905 0.00262781048050158 0.0238377907172345 0.0103692924712733 -0.00732798290197023 0.00930249012490463 0.00622209730250557 0.00651433428215648 0.00278447215792958 -0.000606106595304857 0.00492770106729251 0.00346809006297584 -0.00160887410315756 -0.00417698886109872 0.00773325971034855 -0.00297842541979989 0.00314553630350818 -0.00245570596507192 -0.00576616767940177 -0.00280720649254755 0.000385642327280357 -0.00458179670594585 -0.00144120207512238 -0.00317570449118864 0.000870288920851801 -0.00227145398902881 0.000783218083825277 -0.000541545536536045 -0.00280161200436728 -0.000822314419350937 0.00188912863732532 -0.00108505191469916 -0.000339146383590374 -0.00145038293489007 0.000808948172745318 0.000117838028616084 0.000379229077350419 9.35754013135062e-05 -0.000424106614018519 -0.000526666959325973 0.000297993644487276 -0.000150917428816716 -8.77878030217543e-05 4.87045299923938e-15 "cast India" "Wild" "castaneus"
"Wild M.m.domesticus France 14" 10.0016026421743 -2.30250573675624 1.31878142020684 -3.75649469234964 3.2912642703504 0.420076358835201 -0.153093893901495 1.58720964773567 -0.690451686690658 -0.517893104187064 0.505370219674259 0.0970986968528661 0.0636659807463923 0.157632333865399 -0.0857598246816795 -0.0203300243984805 -0.0211505943359171 0.0197533310329138 -0.0145498726535724 0.0482793380135092 -0.00893244313885159 0.0524785601869901 -0.0693851753201742 0.0139952296511623 0.00896740602166628 0.00856824756374285 -0.0149258041729557 0.0272737133026048 0.00564939287152556 0.0408825052039013 0.0740290358878704 -0.0185334095682024 -0.0289861233091782 -0.0215022812546129 0.0051857562064326 -0.00781944960462475 0.0156080731716804 0.0063391763123674 -0.00626537898064087 -0.00854115049450166 0.00165048644953496 -0.00686667560067955 0.00756590743754787 -0.00132795283045512 0.00170063521689428 0.00521275545695529 0.000284706317735811 0.00237627992424529 -0.00322178839312913 -0.00927249504545219 0.00681707403142164 0.00891435579856747 -0.000383189328273704 -0.00207677527424661 0.00527700611663006 0.00164680560809327 -0.00490548595973624 0.00301384925007544 -0.00631002301496109 -0.00141353228009557 0.00281549116327736 0.00151448659196452 -0.00294742153517229 -0.00250531736441287 0.00424827971730024 3.30433291906252e-06 -0.00526699255206004 -0.00355859070496654 0.00116550117560483 -0.0047600337536799 -0.00137286721004949 -0.000137858346152894 -7.75416285484778e-05 0.00495487447088625 -0.00262405879263201 5.88679308573226e-05 -0.00113578476001097 -0.00155772821312673 -0.0022174969050216 0.000927079411103935 -0.00151260345830631 -0.00105346130724488 0.00206115160947987 0.00160835818051407 -6.4064446565541e-05 5.51316804708879e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 15B" 7.83629827952757 -2.28609941308074 -1.32470741400446 0.929393522764567 3.58422071580809 1.13358070743188 -0.926156815359621 -0.344019740115122 -0.109633348174583 -0.42447266783283 0.854840887951655 0.045211753630554 0.0470646130813575 -0.209814826895025 0.259888782111171 -0.108419153977824 -0.0840698601892873 -0.0516522814975767 -0.0701532385112278 0.061333619703573 -0.0436723552095876 0.0883869264564886 0.0143252684268206 -0.0745945799220486 0.0475885591978709 0.00226390200155617 -0.0249356215381164 0.0442556335583284 0.0530625176124636 0.0369254320674424 0.000416539535051901 -0.0434139410744348 -0.0397349549081889 0.0181270017868467 0.00573154116451039 -0.00823611831158148 0.00810191930201958 0.0106828987156916 -0.00459679952382019 0.0102336789434596 -0.00412396300890633 -0.0114533340713109 -0.0124990715507843 0.00237404059107908 -0.00855998738564824 0.00347816309872366 0.00802929149811946 0.0138167914604042 0.0103130598436213 0.00906558420430863 -0.000504445958177144 0.00242955936025596 -0.00303271754455738 0.00309718690722524 -0.000819520586664167 -0.00188271117057346 -0.00466727847550451 0.000360680531518209 -0.00384250882596101 -0.00282126082838344 0.00298752774208971 -0.00160560571400118 0.00724263389417619 0.00261750063656769 -0.00886668305544822 0.00205428660068278 0.00205118331856861 0.00245593520014487 -0.00331213459194322 0.000485532754507592 0.000925259814294252 -0.00276951322750332 -0.000390755930843855 -0.000215540032471692 -0.00259339039987771 -0.00370376812736521 0.00094629350179797 0.00120506219218894 -0.0013337836209191 0.000741555856424754 0.00012661354828007 -1.65554583329283e-06 -0.00100356054925253 -0.000798393150827397 -0.000271718257294998 4.68453265544885e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 16B" 8.74961055941869 -2.29341683671089 -2.11702096962905 -2.2627976119714 -3.6143686369243 0.236205100256705 -1.74329479305969 0.792736936699156 -0.618546427068583 -0.767665568016354 0.809022166416837 -0.165346802927977 -0.0151002306079451 -0.110211709008819 0.205727692127206 0.0248084306629682 -0.191916844540166 -0.0158192900113765 0.0252921217335208 -0.00305953118504423 -0.0193257721999321 0.13081140169138 0.00680650052313605 -0.0417689233881489 0.0577592101166304 0.0136384510250096 -0.0258513347550462 0.0264446522350532 0.03128686320627 0.00197441508654618 0.0161643166228398 -0.0281171523524474 -0.058424396554463 -0.0158039899315487 0.0176100883037659 -0.0218533517090684 0.0117072122230913 -0.0124159388456585 0.00758602331978725 0.00979756560814877 0.0024483198446086 0.00505382320641569 0.00796106292232748 0.0124760460205973 -0.00452831800788865 0.00105034072893863 -0.0128544467118146 0.00777382877970256 0.00269890231652373 -0.00506777024860494 0.00251407600496254 -2.59628171628007e-05 4.95829469623687e-05 0.000811703605283968 0.00101364786280028 0.000798871870820716 -0.000725515933248299 -0.0012267269880857 0.000479879579239823 -0.0029152451162102 0.000228609964571623 6.62916552591043e-05 -0.00262420693546206 0.000906083369472109 0.00269442190750487 -0.000343345582441678 0.00505650032773339 -0.00453216191898188 0.00321015358107159 0.00602183806859739 -0.000434063786998637 0.00339957185593645 -0.000945930252980391 -0.00183931559790289 0.00403829525588744 0.00399392658410778 -0.00260295821934816 -0.000852073449487465 0.00171211103692058 -0.00116429963051948 0.00107792670283181 0.000347580712406816 -0.000327188834553417 -0.00063759731856573 -0.000237113286448124 5.25475523554045e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 18B" 10.3357767841086 -1.79592002041222 3.66121027015983 1.18395140626094 0.768138311947617 -2.28935871201511 1.37910003299217 0.386799792893468 -1.13888311739682 -0.220692278068604 0.737960716041318 -0.0913855401621202 -0.194984316226243 0.0286021207655881 -0.0906126384002286 0.0292198385449189 -0.053016052575658 0.0214345156670814 0.0809521613895061 -0.0440045945271953 -0.0900172950283122 -0.0165260190124587 0.0150827375406668 -0.0179570657280072 -0.00416914721811783 -0.0171125249664484 -0.0506770425671396 0.006851428240498 0.00491259350269499 -0.0302952328213548 0.0396385054548178 -0.00337603666612505 -0.010788060975494 0.015720464390451 0.015138163389782 -0.00718572103540628 0.0069208943096421 0.029724325320012 0.0118489805336625 -0.0120639400903624 -0.0113040687731129 0.011221255156246 -0.00508650301518321 0.00137315088927984 0.00729263880978897 -0.00995007483638983 0.00928754237731983 -0.00704147280534556 0.00646624909849217 0.00790557444705832 0.00457951170922263 -0.000902530596345876 -0.00618951695188867 -0.00489647674287702 0.00585739212769807 -0.00500427308049428 0.00369813291903642 0.000486127119981701 0.00308446507110379 -0.000110927909252223 0.00416467698128471 0.00123998834986892 -0.00272527983507849 0.00594900396129752 0.00350289316585105 0.0034437384806724 -0.00087660083061052 0.00724877411115588 -0.000115473343093118 -0.00443294995104741 -0.0027979782148305 -0.00132094890697466 -0.00123339783986509 -0.000517667488988702 0.00331125016106923 0.000595121086927476 0.000717335002456964 -0.00269022925141563 0.00124235361782032 -0.00333441345416591 0.000972021756451607 0.00157577906614176 -0.000326608017909738 -0.000172436848197192 0.000526692394986938 4.82933463184787e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France B2C" 6.48045293114791 -2.07545296981067 -1.32917058050668 0.918071707180044 3.59054032869846 1.21706667069849 -0.913641524446972 -0.297948582457326 -0.0305850806067492 -0.303905863483122 0.628958592208477 0.0498361352134258 -0.142145128342248 0.115537919371886 -0.117517968616013 0.0492426123690465 -0.0856200224853678 -0.0728227802722915 -0.113018444154051 -0.0790126231578087 -0.0744430244109974 -0.00882638519507766 -0.0509057925868672 0.018871282135919 0.0526860921030692 -0.0207359331492871 0.0160826996290783 0.00389814006117266 0.0211341761124676 -0.012689893569986 0.0337165356427659 -0.0125503555219005 0.0123824926219558 0.0236529666972249 -0.0277919090476747 0.0251407631892858 -0.0114430911903988 -0.00831137877789386 0.0375782189567614 -0.00931209598950986 -0.0122988009485816 0.0120277583297926 0.0218502521045969 -0.00688949744134258 0.0142218830539571 -0.00687228231787336 -0.00675438985720071 -0.00948440702414596 0.000294451143736178 -0.000557863130946489 -0.00286522961234022 -0.0027846780583844 0.013783490030309 -0.00861881707663349 0.00237520029751559 0.0129805880463984 0.00408136186645412 0.000790719714854674 -0.000727807090283452 -2.72051454677455e-05 0.000136915365811658 -0.00286537797951033 0.00650485575829813 -0.00206970411558738 0.000789140392033677 0.00361365043878382 0.00507631215013335 0.000558934183035556 -0.000857340570040999 0.00326786185305267 -0.000468197032728514 -3.78533797759128e-05 0.000368199250559287 -0.000212534474061811 -0.00210197029784552 -0.000729623019994807 -0.000804467861126243 -0.000599073739242439 -0.00171164524358996 -0.000779675443815186 -0.000490255527042107 4.54625872764854e-05 0.000175396079646368 -0.000186739446080755 6.36391808259053e-06 5.37022276691015e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France C1" 8.41698441919344 -2.5108627986764 -3.60109429234729 0.752136954043088 1.69177506277011 0.905706089370745 1.29970863959818 1.22666890328099 0.489297936153539 -0.639544308640679 0.567062231569246 -0.0706407461010624 -0.207592120161095 0.160484503801172 0.671945494879011 1.05331181576415 0.649111846242798 -0.290191455329896 0.198496336974767 -0.105673996922332 0.0793705713070485 -0.0170669007004481 -0.0521998079252549 0.0236497705055585 -0.0105892299775189 0.000934082023413726 0.00247289831839436 0.0102948877122094 -0.0107344416701935 -0.00581520580451301 -0.000478271774586725 0.00126732988958067 -0.00420311237938331 0.00481546205087895 -0.00687604510674767 0.00588026332742891 0.000324343823159857 -0.000765583196485666 -0.00686366585403811 -0.00144834705530878 0.00206051179033192 0.00480436635671353 -0.00286817346160283 0.000903854682419086 -0.00377720256878398 0.00308982698368327 -0.00195309269709627 -0.000473587983310769 0.00136328107756076 0.00192824594270231 -0.000365586736686397 -0.00205690278896875 0.000267080240803137 -0.00046926172298142 -0.000591371567209306 -0.0015614592811517 0.000564974370533951 0.00114628189096823 -2.88837831389955e-05 0.000829885887323043 -0.000256780019470841 0.00085819056930357 -0.000120852938054255 0.00102796108428099 0.000268245256231109 -0.000314855210786347 -0.000445282803854577 -0.000508912358871741 -0.00076315718279168 -4.31404941237366e-05 7.30916082332405e-05 -4.45244841622314e-05 -0.000620135472539118 0.000155745735734825 0.000189226844965759 9.21774964224412e-06 -0.000276343895385877 4.26394882785437e-05 0.000160542120877407 8.85617986283544e-05 -0.000133898861599315 -0.000164615084638283 0.000177412507146365 2.53805526687177e-05 -2.94571574796533e-05 5.08728665747291e-15 "dom France" "Wild" "domesticus"
"Wild M.m.domesticus France E1" 8.26168213566278 -2.3158650902684 0.0325776972407582 0.737783847302815 -1.33310106201002 0.979515939859943 -1.86195645576686 -2.74490821102412 -0.494265725499895 -0.307740285234069 0.71707635601069 -0.0275658088561461 -0.28232278010657 0.00881673544743194 0.0180982786503326 0.0561075427702574 -0.157720844168122 -0.0399824220736395 0.0134791479278472 -0.107292976420193 -0.0625512719240576 0.0370180213103844 0.00997218944150005 -0.00758213060542808 0.0254283756744456 0.0124187449360235 -0.022627837444364 0.000711393907842557 -0.0147981175756516 0.00581326637034168 0.0176823492745217 -0.0218365724793349 -0.0103614291261133 0.0170667745377461 0.00601600779022189 0.00154600475032555 -0.0087907234490926 0.00670542142363497 0.00844052345141589 0.00471059602373134 -0.0213039877459067 -6.73005905081908e-05 -0.00604746294444077 0.00768840708414607 0.00215927853413589 -0.00337297759764105 -0.00790057367873093 -0.000835515305932152 -0.0133611910720494 -0.000769489931159277 -0.00830553875349373 -0.00630028159702027 -0.00118783639930892 0.00193832166061984 0.004783761429857 -0.00269629931041171 -0.00276018932699654 -0.00273849908958692 -0.00160984134912709 0.00187117710336788 -0.00580365371974654 0.00272379971939457 -0.00209554654675327 0.00184244465170586 0.00755083182675281 -0.00365219847723468 -0.00502948342719005 0.00292345360495948 0.000320070816619832 -0.000522564371070603 0.00678183032637176 -0.000768428915367275 0.0025307589049841 -0.00187459841023919 -0.00135775639862937 0.000581096602307397 0.0027024728452268 0.00549993124353216 -0.00137172675406949 0.00165253748565962 0.00102032394807574 0.00018159329016233 0.000912887547622276 -7.85605961912772e-05 0.000110475536724503 4.86512685606705e-15 "dom France" "Wild" "domesticus"
