"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "PC11" "PC12" "PC13" "PC14" "PC15" "PC16" "PC17" "PC18" "PC19" "PC20" "PC21" "PC22" "PC23" "PC24" "PC25" "PC26" "PC27" "PC28" "PC29" "PC30" "PC31" "PC32" "PC33" "PC34" "PC35" "PC36" "PC37" "PC38" "PC39" "PC40" "PC41" "PC42" "PC43" "PC44" "PC45" "PC46" "PC47" "PC48" "PC49" "PC50" "PC51" "PC52" "PC53" "PC54" "PC55" "PC56" "PC57" "PC58" "PC59" "PC60" "PC61" "PC62" "PC63" "PC64" "PC65" "PC66" "PC67" "PC68" "PC69" "PC70" "PC71" "PC72" "PC73" "PC74" "PC75" "PC76" "PC77" "PC78" "PC79" "PC80" "PC81" "PC82" "PC83" "PC84" "PC85" "PC86" "SAMPLE" "STRAIN" "SUBSPECIES"
"Wild M.m.castaneus India H12" -6.53427427641759 0.451399657425474 0.656748819010924 0.66985415768543 0.136438219585793 -0.177262001326831 -0.223478562937944 -0.0568242872361952 -0.0622632726785403 -0.0988404512615809 0.00365195108998858 -0.00489179840539106 -0.04038577998123 0.0140488725439577 0.0198194910857851 -0.0118570131982756 -0.00558626922115589 0.0112366864512818 0.0117941890325692 -0.0244749313018235 -0.00159790439468926 -0.0113347839644676 -0.00342376093923679 0.0125164078458617 0.00806585142681666 -0.00488159955147587 0.00843059634857265 0.00904343607712689 -0.00160625104061896 0.00568567763531601 0.00138039757587068 0.00290159675560034 0.0057711452869325 -0.00045242759960511 0.00124857291485697 0.00196818742800292 -0.0056041561537771 0.00410900174604261 0.00184621883091596 0.00177991035674639 -0.00276053079189321 0.00103993452375092 -0.000250564082276071 -4.45993728150089e-05 -0.00150166056914402 -0.00241043439661397 0.00109142928639109 -0.00269228263895036 0.00666094695506318 0.00257961946484786 -0.00256136832473417 -0.00191729462326432 -0.00122889813480732 -0.00193312551675792 0.00014198110260007 -0.00706817029983407 -0.00277661106293564 -0.00550043265595223 0.00327957939031014 0.000922662947088121 -7.30109422564457e-05 -0.00212247402467644 -0.00263587193358671 -0.00212108311893801 -0.00261040974736339 0.00412853318720877 0.00121339718570002 -9.60098620033153e-05 0.00192223265463574 0.000285993516231866 0.00122780196017656 0.000372682754273865 -0.000793194661687702 -0.00181468681767339 -0.000216874692267875 0.000740264914931711 -0.000342698379643473 8.14300315795519e-06 -0.00110069086889965 -0.000477561447340969 -0.00137951033353143 0.000267139614958618 -5.01799273186811e-05 -0.00020270191372164 8.006322815899e-05 -2.67841304690819e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H14" -6.02375406493355 0.257052418660791 0.563762947814987 0.657420807402358 0.213977152211532 -0.241659795883329 -0.273983057932755 -0.0856903115120941 -0.0281924835325598 -0.0937195018426972 -0.0374543552237693 0.0623231328659021 -0.0340236041115117 -0.0531572551842813 0.0071571560833794 0.0045767787418119 0.013943629635463 -0.0155802439394329 0.034278342092517 -0.044561035275859 0.00996735959431984 0.0120720549230149 -0.0112864109241294 0.0276477950593817 -0.00658020502652579 0.0183303131885097 0.0390521737455445 -0.00897651399952498 -0.00732415507537712 0.011859745863122 0.00457425392159364 -0.00791714429362978 0.011945994949281 -0.000774404296691806 0.00801009000164443 -0.00324210904912111 -0.0030807471483102 -0.0043274786207503 -0.00715717343547753 0.0105254924125214 -0.00644300743653859 -0.00314028443701016 0.00656508673373318 -0.00120835648416834 -9.60051735715214e-06 0.00264024509332478 -0.0022541763807329 -0.00337005825167577 0.00184646198332691 -0.00417517641725327 0.00349009009671747 0.00016336277259691 -0.00364235779522984 0.00202278923018989 0.000913956679800845 -0.00214291860204232 0.00306463349279897 -0.000545340104739205 -0.00062518336051846 -0.00173950136980967 0.00361655337612208 0.0007249762374222 0.00153785018762437 0.00278850268551246 0.000861993557524424 -7.61816452655474e-05 0.00104476561914721 0.00108233720661251 -0.000990539851248952 0.00174701285823008 -0.0001869934947328 0.00103679427161565 0.00121569787137497 0.000674243414272338 -0.000704180491978768 0.000527818221767631 0.00025621568077706 -0.000472665359957138 0.000405044159321643 0.000309271633677804 0.000946900971320733 -0.000374384753398033 9.51502463349754e-05 2.72645014047918e-05 -0.000224220763588218 -2.99066327258402e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H15" -7.8284829095981 0.653076274060426 0.725149885497184 0.722197842270573 0.0506634812875947 -0.108936139719138 -0.148115952123841 -0.0621192383075561 -0.0644112961559149 -0.0826603409699751 0.0692890004111341 -0.0233498748406238 0.0377656395766838 0.0673994028929051 0.0844658197947212 0.010314623577791 0.0126913119006843 0.00317413620415016 -0.038999130853265 0.0123784491862884 0.0184397632932615 0.00857250667308519 0.0147323874937116 0.00461163323469521 -0.0140161061305 -0.0206122753320788 -0.0258926737252933 0.00739926413661891 -0.00929230596834144 0.00714520030174187 -0.00675506335104734 -0.00556263485743528 -0.0199799372867074 0.000381862884958572 0.00272944503164065 0.00783449111280432 0.00448592683653895 0.00157730752834475 0.00211069202593109 0.00128050282607146 0.00332675640540886 -0.0010740510578346 0.00898099420696831 0.000132376613989616 0.00160089926985683 0.00365056089945119 0.000578149772309025 0.00391118982040132 0.000624561386168322 0.00598521238416484 0.00161586106335825 0.000669419716778863 0.00210114943499352 0.0024195075498442 0.00325060475362107 0.000456852650592143 2.74390459274673e-05 0.00134979029363282 0.000298363807018996 -0.00034184235311005 0.00432616504985454 -0.000600260570826492 -0.000123057510565502 -0.000691007670949401 -0.00301425633131329 -0.000293007619365772 -0.000160176911621911 0.000265544335144197 -0.000157856611175983 -0.000342495188924362 -0.000573306425290077 0.000100852611882377 -0.000698399975655434 -0.000312244335507528 -0.00224409854831399 -0.00023938100191229 0.00204992244811818 -0.00140129273155917 -0.000165844515236987 -0.000270105258665476 0.000964074059475906 -0.00086905159478304 -2.33642483460639e-05 0.000111501320017575 0.00028608311817134 -3.85108611666851e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H24" -6.01168354636158 0.53426126506497 0.644908988291272 0.715542543432677 0.0950203581057257 -0.216644833832387 -0.178961235598956 -0.000413980435208974 -0.0540966572393728 -0.10322632835313 0.038441063102063 -0.0565138108036764 -0.0234431697083062 0.0322044807514158 0.0466243135200495 -0.0459860774784936 -0.0414426621748835 -0.0121181660608758 -0.0184957560282999 -0.0225952903033446 -0.0101651757280264 -0.0126519326848557 -0.00669419845506299 -0.0160360369161208 0.0243667854959597 -0.0247311512265979 -0.00897780892646618 -0.0140105169857501 -0.00922241769351043 -0.0188508557289715 0.011018228913688 0.00397299318888816 -0.00493343704515025 0.0113635576801691 -0.00465313703041598 -0.00975644875125609 -0.0115372779928028 -0.0115810302257566 -0.00144260969305067 0.00515800083082503 -0.00270716679283174 0.00253716729364497 -0.00826153134316028 0.00805544142710904 0.000616668550240434 0.00193001178111329 0.00288897527842011 0.00291181719112209 0.00154609149733489 -0.000915741354894044 -0.00242642461384291 -0.00122639432406886 0.000376194585573184 0.00206540018461768 -0.00135869937541932 0.00297791240749809 0.00385903143972195 -0.00270499658817298 -0.00172781155304567 0.00214888016733786 0.000268595215335057 0.00154680552927918 0.0010972361154223 0.000734561932053512 0.000763685873822403 0.00254921869003841 -0.000427623489425377 -0.0024512534492893 -0.001604705252023 -0.00124689423445893 -0.00068712860053504 -0.00135067505390475 0.00101831956640577 -0.000154309563750258 0.000447701918127192 0.00105632249471893 0.000127525698035994 -0.000555224172671502 -0.000456348254310556 -0.000184121829031277 0.000716981347687357 -2.55389138971822e-05 -9.43426645644181e-05 8.46639527237597e-05 -5.78231240960375e-05 -2.44942954807925e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H26" -6.51860812078901 0.197255258702222 0.502350276022029 0.844460931888976 -0.082079608709524 0.0313117691804249 -0.292984959490414 -0.0781995630966939 -0.0865318825965217 -0.0986031544913104 0.0293028966847174 -0.0194250206579011 -0.0120502518425084 0.0105622223192158 0.0385141453495941 -0.0232026805980259 -0.00743327932077371 0.0147768131200909 -0.0232666942708682 -0.0209608291349168 0.0254522961572387 0.00669067377782773 -0.0109376495711722 -0.00425768267051141 -0.0129682166355923 -0.0032744964817403 -0.0112044765448655 0.00518974123268166 -0.000382962187921214 0.0084087485556789 0.00738544224414258 0.00162973453520808 -0.00605152565658028 0.00202976158701635 0.0011094950496195 0.00455991998416178 0.00803306179440601 -0.00222981742079413 0.00601060921073635 -0.0015015169668422 0.00544676538032301 0.000689027510653636 -0.000234029871753146 0.00455963637997515 0.00118009348973669 0.00084643784018331 0.00365003262513667 -0.0045071045595281 -0.0086387327662517 0.000571715724060881 0.000823916263590058 -0.00227882152516829 -0.00410105522072989 -0.00609764057669347 -0.0020928862187258 0.000487293235627677 0.00172967811011524 0.0042358871456809 -0.000347240076228481 0.00158929071786234 0.00339399660361689 -0.000187968843336238 -0.00166930073908733 0.00168781639968444 0.002399170475954 0.00114545565282668 -0.000402699564813376 0.000531048981759622 0.00127348111286985 -0.0004928397190823 0.000460245455326372 0.00197826681293684 0.000481819721013577 0.000792283004652068 0.00118896294331879 -0.000676413179074764 -0.00153962428470692 0.00154684706835168 -0.001263754876027 -1.01909013474049e-06 -0.000516693390913085 0.000767308735157214 0.000403686027009116 -0.000135752931202403 0.000166445879940205 -2.91433543964104e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H27" -7.86459727763323 0.616666106350275 0.757798999001069 0.811365308401144 0.146739641191062 -0.160681645631272 -0.198495909568715 -0.0251654322014432 -0.0744689651601691 -0.0977364920690894 0.0364806457594162 -0.0107432521152806 0.0152960698036907 0.0515175242305079 0.0332841488354794 0.0150892070704551 0.00719517448173785 0.00637733375567512 -0.00917343444778443 -0.015624305842456 -0.00368637368880616 -0.0113417388755402 -0.000493465966077141 0.0200175047227332 0.00805898043076379 -0.00332433434676332 -0.0121282039129136 -0.00701355696812969 0.000680379326450958 0.00362142858705091 0.00159586956684878 0.000865042387941866 0.00555422917735213 -0.00545345297777701 -0.0117277313777072 0.00107015777425698 -0.00621437906813025 -0.00222448477287086 0.000984612473728053 -0.00717452437756887 0.00327400959005235 -0.00788022311628557 -0.00290427206506499 0.00195334100850332 0.00505295256781229 -0.00382672980081077 -0.00209372924423062 -0.000668671158780821 0.00418614414347257 0.000838171791818519 0.00206383039527318 -0.000473383946779114 0.00328385266063991 0.00123170383820548 -0.00364021424044361 -0.00114650288449365 -0.000258352212250748 0.00129728428387029 -0.000891843911786795 -0.00533008574730713 -0.00056643952611236 0.000905555955385457 0.00336325067954542 -0.002717002222109 0.000238958473234033 -0.0031875937989762 -0.00354757480798213 0.00137175770649091 -0.000302732515291164 0.000372438024620438 0.000273676498948015 0.00119111443660445 -0.00200788688118447 0.00107397980110904 0.00127272366633426 0.00205402206818359 -0.000387559681323547 0.000848138033423228 0.00052849139372281 3.92713210682601e-05 -0.000720851091852798 0.000372520989983062 -9.72199577483797e-05 -2.54800398431787e-05 -0.000150544235555064 -3.71924713249427e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H28" -7.56425909766429 0.509401645344048 0.761601840102318 0.641441776574098 0.106416213234286 -0.221846851964111 -0.184311953386681 -0.0852835937370408 -0.114400726345421 -0.104753965517801 0.0866754408410373 0.0115432733282295 0.0886290096696398 0.0368286217109456 0.0199433829264655 -0.000473593556312319 0.00890821675110429 0.00679267170635075 0.0351473506109488 0.0219670065598046 0.0127263349148836 0.0204195133195898 -0.00754941236122959 0.0121031744267117 -0.0166928449973523 -0.0148668742230443 0.0152894353119082 0.02186147280907 0.00767024742165444 -0.00494084105164629 -0.00335056511427918 -0.00665570027852644 -0.00714070572848875 -0.00336867267980353 0.00592302946183523 -0.000724083232420715 0.00622471148458185 0.00742890801205673 -0.00266979403237859 -0.000897354885543621 0.00381912805268926 0.00392943986066429 0.00261261035021479 -0.00215926074828438 -0.00437258030700245 -0.00157377016717729 0.00230444328144856 0.00445884782805584 0.00148892131073963 -0.00345659700913651 -0.00326708212657643 -0.00120409345307639 -0.00330095847862278 -0.00153884407591223 -0.000774442689936233 0.007781584114289 -0.000495782363749375 -0.00209436995219787 0.00339145860900983 0.00161355501419271 -0.00298500567333647 -0.00169329349445104 0.00166321785536748 -0.000575520978762747 0.000524170196390006 -0.000984390675601843 -0.000219575000025615 0.000437983467876117 -0.000462127932623242 0.00106924723728571 1.82428300432858e-05 -0.000332343909990054 6.9997465843602e-05 -0.00179914410368099 0.0015315812457221 0.000854765403662427 -0.000718827329281089 0.000909071965032197 0.00160200660242236 0.000904040328735166 0.000405782418735096 -0.000401678533576821 5.23567733988206e-05 0.000115195957621377 -9.60951848804764e-05 -3.32373017997156e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H30" -5.96413959284815 0.574516582989795 0.715496042652216 0.746763312741728 0.106460512372476 -0.2063408491147 -0.190819335631745 -0.0680888185133102 -0.0717472289066303 -0.0873431652448947 0.0436699712697396 -0.0717393416932607 0.00255812387568759 0.05481242229083 0.0403495469593992 0.0201602829557673 0.00634262362654465 0.0303212182847246 -0.00607058446764966 0.0124852764454898 -0.00326302662178914 0.011001937563429 -0.0103214453274767 -0.0112991802086877 -0.0175504650545168 0.00686571938011216 -0.0144422110054518 -0.00559722893527244 -0.00340127397562349 -0.022369799687618 0.00497203978454639 -0.00518269600263875 -0.0063525033703975 0.00210097652093627 0.00997979816787829 0.00935958400232112 -0.00158468622142312 0.00678517813794178 -0.0120859317126708 -0.007907813635669 -0.00393412449022272 -0.00748497674487298 -4.89594597239363e-05 -0.00902329443456627 0.00606667282991158 0.00145050617218517 -0.00404218547455569 -0.00147572313682419 -0.0038374747088578 -0.00276170156682233 -0.000398605634965795 0.00394700491909866 0.00101252435030268 0.00104005956389095 0.000522205376111598 -0.00378904735584143 0.00181318929629444 -0.000499203602398645 -0.000990875540076708 0.000460175004120683 -0.00480184451601664 0.00131277191362384 -0.0013973010819489 -0.000884753325321341 0.00165754047516336 -4.15455726139394e-05 0.00228542201559441 0.00038142216735226 0.000409568799306127 0.000177081791238023 0.000518576256421342 -0.00212281080630519 0.00110361268909918 0.000979500751952482 -0.000342088314066144 -0.00118640992198938 -0.000249172327975961 -0.000383554363399249 -0.00024962545134867 -3.38769080865512e-05 -0.00018850651252833 0.000629158431534134 -6.43716199453127e-05 2.60736747554474e-06 -0.000137870036841688 -2.94902990916057e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H34" -5.8277540885148 0.400166067022099 0.546113380424682 0.627831852507556 0.163644851438251 -0.204905307997995 -0.222380274811577 -0.0215528270522104 -0.0452051530219912 -0.0901126434048073 -0.0586039113879297 -0.0181476908505419 -0.0135178074232823 0.0591238095520406 0.058543692490625 0.0255458341580681 0.0160587656781525 -0.023007287956778 0.0140931369133752 0.0226006481935022 0.0155909830279945 0.0133818170297545 -0.00684626502729221 -0.0125704447559304 -0.00666642054801844 0.000714137970968511 0.0266545328220288 0.00244645516274104 0.00794327527049879 -0.00908353830062034 -0.00840891280341489 0.00528410225682504 0.0150346749993024 0.000894248032866616 -0.00349658544691502 -0.00910500095808874 0.00272520206354993 0.00673395770399232 0.0066181032965666 0.00665065337260651 -0.00750878802936026 0.00585981327237976 -0.0037686521749748 0.0054371560435255 -0.00128428978633257 -0.00177939486734779 0.00333491994576833 -0.000397729713474699 -0.000975088732801669 0.000535705756914324 -0.000275123228288064 -0.00177859345618346 0.00125567365907003 -0.00161102471008838 0.00413431364963606 -0.00283839275197747 -0.00633491760390096 0.00546798397666414 -0.00283280315446353 -0.000173562413266048 -0.00334002503645312 0.00149148549984757 0.000173280504569856 0.000533180635184684 -0.000505570296067185 -0.00121972554079052 5.53362032899053e-05 -0.00121013455559362 -0.000316769969871844 -0.00197999693837534 -0.00124115772239031 3.61017055944268e-06 -8.18655940118262e-05 0.000645304058054378 -0.000509415871356056 -0.00115549340075743 0.000286552806544577 -0.000565838028535465 0.00119008744039186 -0.000450783000865024 -0.000537239779865778 -0.00056327050533028 -3.41517303119061e-05 2.3705998731173e-05 -3.31785601252466e-05 -3.32373017997156e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.castaneus India H36" -7.5277564414346 0.762895979252953 0.817181923947017 0.74965940204097 -0.0126473467774879 -0.0182666261068534 -0.178023174652112 -0.0162527700387609 0.0228192873397661 -0.110467378572117 -0.1065231618935 0.0176758736031414 0.0371086441545394 0.0435567423054352 0.0236762693576814 0.0207235911360627 0.0340549012461382 0.00377143791039307 0.0152209935357602 0.00553730853325035 -0.0105992046526605 -0.0234282881219101 0.00977155209353178 0.018587483591019 0.0412166642125725 0.00841011842081017 0.00524829392086957 -0.000182877904739219 0.0106137321032192 0.0135171720286964 -0.0241338694434483 0.0169989103484058 0.0149013171723173 -0.0063490333320251 -0.00484610484263583 -0.00409977355807383 0.000780985673335496 -0.00814164208915854 0.000554749572580147 -0.00184997066191898 0.00853567533922642 0.00578599222408255 0.00192623422943856 -0.00442644385293365 -0.000895933449249518 -0.00211454893219985 -0.00289281305139392 -0.000439605295593004 -0.00359418305167333 -0.00308713305968605 0.00105620541242446 0.00133073256895477 0.00637866723628426 0.00248443983792362 -0.0018238772707557 0.00304433789563681 0.00111371153280578 -0.00104600047010493 0.00171279090848374 0.00171630624035057 -0.000120100347206671 -0.0015351575848283 -0.00320793113875942 0.00152232821848022 0.000576663976052195 -0.00142882646855269 0.000332698591439546 -0.000722149075276129 2.70028958052337e-05 6.78789014965874e-05 0.000191494770574951 -0.000922148097403291 7.619509685515e-05 0.000212475011727335 -0.000302405603299022 -0.00192517050172428 0.000593423215030131 3.63403368529372e-05 -0.00101064107833568 0.000102555641802297 0.000271428430494866 0.000361491451413362 -0.000172188535076192 3.02220803133357e-06 0.000114481836058153 -3.92741394961149e-15 "M.m.cast India" "Wild" "castaneus"
"Wild M.m.domesticus France 14" 5.17786424849467 -0.588177873843481 0.589399245443824 -0.0720297990457125 0.471700356785773 -0.0526290866829903 0.00144285385855941 -0.0103745110985662 -0.013524451773067 0.0128741569834949 0.038701610722295 0.0465944918389655 -0.00052760494120161 -0.0305615788666182 -0.0213595476557562 0.0320542799092205 -0.0777743481450515 0.00407045960157622 0.00337833212592402 0.0215937773362358 -0.00133008405451814 0.00744292579297519 0.00665991972679739 0.0148505757588143 0.00367960843842962 -0.00491724542570484 -0.000607326529883158 -0.0049826783047055 0.00314050425811665 -0.0122338816645649 0.00229315237578245 -0.0141049716965423 -0.00550032124454998 -0.00915612225523435 -0.00719948483894925 -0.00338488883658772 0.0132077997261205 -0.00360719686358679 0.00159285266129545 0.00639505329056967 -0.00188937464284291 0.00101050811249838 -0.00239819850191718 0.00212071898111758 0.0012834146618313 -0.000775240732530191 -0.000434165243003651 -0.00441479890910907 0.000462522743395101 0.00201714059319495 0.000257778624782664 0.00030815672466273 -0.000302779973413465 -0.00439473680661378 0.00475856438147709 0.00307061863096074 -0.00203578669139867 -0.00157291711970675 0.00461914394135145 -0.00109460810859508 -0.000288245911843856 0.000905415307177124 -0.000382033256353234 0.00051978824030835 -0.00035867321452162 -0.0015830594053945 0.000547490588398959 -0.00136461867667544 -0.00109388141323846 0.0022702957304743 -3.83479678560499e-05 -0.0021895547828504 -0.00123698111030756 0.00343367993034546 -0.000790626963771872 0.000698634468788061 -0.000168951259819414 -2.91245561050563e-05 -0.00217897458804284 -0.000351145930224783 -8.93825033821335e-05 0.000480602853883427 -0.000176914993536818 5.34237018754539e-05 -0.000178483112873735 -2.36963226818432e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 15B" 4.15317753990669 -0.353007721577552 0.467896153408238 0.093416291093446 0.451219846865635 0.103154777890914 0.0648063191490981 0.0625605163341608 0.0245011135961399 -0.0515797875853779 0.00935245458942565 -0.0237182837712619 -0.0128713605492895 -0.0277523073771668 0.00324002568088494 0.0217185363304566 -0.0792187333421906 0.036824709965935 -0.0255333170371611 0.00853728751440876 -0.0189780912211495 0.0016398049255655 -0.000665983904882051 -0.00468564181757648 0.0152008865372183 -0.00871486536581454 0.0161405445263766 0.00231796269572151 0.0085821158713488 -0.00137518944080114 -0.00151227155981935 0.00219087626166113 0.00468617749239459 0.00098503487164575 -0.0065269597662559 0.00268572772433794 0.0126118902869201 0.00321736772595456 -0.00330150968781422 -0.000537741729475303 -0.00172962316809964 -0.00400319765400538 -0.000457282593515219 -0.00189948189915976 0.00212208842067446 0.00500280529859269 -0.0035539005837023 0.00420505468674868 0.000524660368518056 0.00144004281209601 -4.45423566051466e-05 -0.000476483975506616 0.00177408186769467 -0.000798359145181071 -0.0028516584108383 0.00334890729831847 -0.0010053971935429 0.000595160714032966 -0.00263081298444884 -0.00400936540533283 0.00261480999572267 -0.00160319522072782 0.00191078528213424 9.02155603187439e-05 0.00165228165107034 0.00501574167863429 0.00075552546352718 -0.000585956846829538 0.000310275134017116 0.00249403573850295 -0.000717839833034261 -0.000321891512323605 -0.00064712895599825 -0.000587536883933351 0.000376757017795265 -0.00278926188020903 -0.000363646524663928 -0.000612145664500678 0.00106958440140413 -0.000160937120261439 -0.00151691561952384 -0.000539912269070786 0.000105548908945177 -0.000184201705787892 5.18465343195516e-05 -2.90392709878518e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 16B" 4.60899524391475 -0.432088784189046 0.491188491329136 0.0662580030814873 0.470141015584641 0.0399998524208442 -0.0215203330612651 0.00374441096124761 -0.0172475387885699 0.0185325191092778 0.0314668017585841 0.0214760175669826 0.00253964674344441 -0.0690190354689596 -0.000896747488220203 0.0477404265388802 -0.100232808710986 0.028606631316225 -0.0420187645926376 -0.0125810897977137 -0.00983228723963498 -0.00323789251359888 -0.0021825555472847 0.0135673036810461 0.0216531412504116 -0.0135595314334889 0.00730817938004013 -0.0226516527043485 -0.00789322175101179 0.00507306195043748 0.00312990808645962 0.00801157964765141 0.000762719804686004 0.00934461361395768 -0.00628836923154304 0.0112286761872065 0.00393556565067681 0.00184762613442625 -0.00917399138088614 -0.00485432908878139 -0.00417670380105856 -0.000305028681023044 0.0012513576387031 -0.00230737262814795 -0.00340290708463845 0.00159294512797947 0.000968576348067161 0.000782257234772044 -0.00393106211501721 0.00231023142846872 0.00134744598295829 0.00358941795869324 0.000408641110489559 0.00049011491984949 0.00011986777077274 -0.001209771210166 -0.00543584897961467 -0.000435589902928305 0.0022254014482579 0.00207987302145562 -0.00257119621170937 5.85435431685391e-05 0.00256550849032546 0.0031172443374416 9.80680970506095e-05 -0.00120753198138836 0.000492076298125015 0.00167023991855364 -0.000418200264226749 -0.0024180720675461 -0.000254512395647156 0.00253148603363496 0.000223294086890497 -0.0015729874245486 0.000708664299898829 0.000662439172315096 0.00016624736256025 0.000471333460050932 -0.000902843559664326 -7.78676780014811e-05 0.00105282627432663 -0.000271140821691963 -0.000164934919146867 3.73307562018949e-06 0.000184959631159502 -2.48412401759879e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France 18B" 5.38091454637541 -0.346405341620742 0.611163572848222 -0.0521836959297969 0.349827422692204 0.102762118659451 0.0402439454791291 0.069813793016059 0.0430033216745139 -0.00904399442753945 -0.053342139061178 -0.0472294382371277 -0.02397511516963 0.0390034061201461 -0.0391657207627059 0.0241910885006025 -0.0136598597184635 0.0110408694253027 0.0347848524126047 0.0386121083802932 -0.0142232344915812 -0.0101980727544767 0.00104146488833836 0.00292098219176724 0.0133266953811544 -0.00241535185583663 -0.012044446077193 0.00791659576613391 0.0143358975953901 -0.0179250949762455 0.00210069231285571 -0.00121587409723476 0.0128159859286348 0.00866392197201202 0.00326280240931913 -0.00342686918591976 -0.000663655722462327 -0.000721814236376968 -0.00729483753324006 0.00560781560706494 0.00496366030866058 -0.00245912327379035 -0.00515994309178487 -0.00136631624473359 0.000443104085893029 0.00128848469854172 0.00590681012794118 0.00026336065313003 8.06870236390988e-05 -0.000966408623316599 0.00733739672650341 0.00467432583945587 -0.000438529968382963 -0.00477026352727094 -0.00121754061020052 -0.00253069822065441 0.00394384925944954 0.00371389081057001 0.00183957050424191 0.00368992845376402 0.000974332941820946 -0.00121193494077638 0.000603417274167108 -0.00209382093251575 -0.00195937025889274 0.000627481888414411 -0.000237538156476758 -7.50493920810948e-05 -0.00147160913921835 0.000333075499888142 0.00199557696814555 0.00102062697248306 -0.00171792863227059 -0.000467903460272965 -0.00171087866871091 0.000173150662716496 -0.000146719571863318 0.000426878222606078 0.00115563157684242 0.000704147147342514 0.000408269968844594 -0.000432368319226179 0.000339310483892232 0.000134509968816705 3.47605566518687e-05 -2.32452945780892e-15 "M.m.dom France" "Wild" "domesticus"
"Wild M.m.domesticus France B2C" 1.82177276981754 -0.345398996330292 0.627099675246305 0.205573962095293 0.486021042196753 0.0435963086597802 0.0708552978906639 -0.0703272920505642 0.0504613291448407 0.0229869255874251 0.00167426942617541 0.0531295360133687 -0.0273358668496769 -0.14444099571915 -0.00335258935117471 0.0754310166038394 -0.0357191513601607 0.00724094556831115 0.0430458104090921 0.021392155489894 0.0107234981053848 0.0222512600265335 0.0101478915765146 -0.0118749208171173 -0.031882208385208 0.00429304762887351 -0.0324494286277733 0.00962270666490648 0.0121331571311679 -0.00130464511509226 -0.011084621186887 0.00377142056362773 0.00108294592905797 0.00864559411617998 0.0156448359218727 -0.00175616444434471 -0.0116585375295343 -0.00994986320561049 -0.00308383008362531 -0.00490973883536814 -0.00144656961705152 0.00638916555307787 0.00561636344443316 0.00182302131010265 -0.000288986449550442 0.000353103156442706 -0.000223023717361736 -0.0018048373633051 0.00476270012861395 -0.00187689098919141 -0.00350812990181979 -0.00197581350709232 0.00223248930136662 0.00445091969662052 -0.00171956578403524 -0.000923705912304983 -0.00104303249433243 0.00185799671237697 0.000570691855344814 0.000871143138505515 0.00120577902125248 -0.000510537655237834 0.00174695874829298 0.00196031094230145 -0.00190527822946162 0.00126122562839909 -7.06119416221022e-05 -6.65311428297287e-05 -0.00171630401526807 -0.000932114687194271 0.000707373850423463 -0.00022760454201478 -0.000978213976442598 0.00128114421568832 0.00151198039570023 -0.00108027387512522 -0.00043074398648563 0.000909959508628254 -0.000186964092161665 -0.000230556751564302 -0.000580434484156684 0.000294689343341764 -0.000138937567381411 -8.45687371140867e-06 -3.2807305662222e-05 -2.88039991164224e-15 "M.m.dom France" "Wild" "domesticus"
